Ticker,Year,Borrowings,CFO,CWIP,Depreciation,EquityCapital,FCF,FixedAssets,Interest,Investments,NetProfit,OperatingProfit,OtherAssets,OtherLiabilities,PBT,Reserves,Sales,TotalAssets,TotalLiabilities
ELECON,2025,,,,27.24,,,,6.82,,71.99,109.18,,,93.97,,551.74,,
ELECON,2023,,,,12.42,,,,2.47,,72.96,99.97,,,94.47,,414.34,,
ELECON,2024,,,,12.83,,,,2.29,,73.36,92.38,,,94.15,,392.36,,
ELECON,2025,,,,24.54,,,,6.15,,175.44,130.30,,,207.12,,490.57,,
ELECON,2015,552,177,4,72,22,177,523,87,15,17,176,1422,877,34,514,1329,1964,1964
ELECON,2016,629,12,8,62,22,16,898,83,49,37,176,1248,870,60,682,1280,2203,2203
ELECON,2017,583,188,2,53,22,180,861,90,49,11,175,1175,794,44,687,1202,2087,2087
ELECON,2018,590,70,1,53,22,52,834,75,51,7,126,1270,857,6,686,1180,2156,2156
ELECON,2019,548,87,5,48,22,103,799,74,54,70,140,1307,849,88,746,1225,2165,2165
ELECON,2020,483,222,0,53,22,209,799,78,53,90,142,1277,792,20,832,1088,2129,2129
ELECON,2021,335,248,0,52,22,245,758,60,53,58,186,1176,733,81,897,1044,1988,1988
ELECON,2022,151,223,1,49,22,209,739,38,54,140,252,921,513,171,1028,1212,1715,1715
ELECON,2023,52,309,0,13.60,22,263,754,4.60,77,67.94,92.85,899,399,84.09,1257,424.54,1730,1730
ELECON,2024,70,365,1,12.58,22,339,769,2.05,286,103.65,135.36,1067,449,136.24,1582,564.62,2123,2123
ELECON,2025,181,425,7,19.26,22,361,914,5.10,496,146.48,195.33,1313,550,192.04,1976,797.57,2729,2729
ELECON,2026,273,314,23,27.18,22,218,930,6.25,743,6.00,158.02,1538,655,40.39,2283,745.61,3234,3234
ELECON,2023,,,,13.28,,,,2.63,,88.57,118.74,,,117.17,,484.90,,
ELECON,2024,,,,13.13,,,,2.19,,87.72,112.30,,,110.54,,508.14,,
ELECON,2025,,,,25.28,,,,5.69,,87.72,125.64,,,112.99,,578.13,,
ELGIEQUIP,2023,,,,19,,,,8,,84,129,,,114,,822,,
ELGIEQUIP,2024,,,,19,,,,6,,81,119,,,111,,848,,
ELGIEQUIP,2025,,,,21,,,,5,,95,144,,,129,,1003,,
ELGIEQUIP,2023,,,,19,,,,5,,60,89,,,86,,724,,
ELGIEQUIP,2024,,,,19,,,,9,,73,114,,,100,,801,,
ELGIEQUIP,2025,,,,19,,,,7,,86,121,,,118,,867,,
ELGIEQUIP,2015,367,78,10,37,16,55,454,17,15,48,90,677,296,68,478,1294,1156,1156
ELGIEQUIP,2016,304,126,2,44,16,103,462,14,15,51,127,627,256,75,530,1401,1106,1106
ELGIEQUIP,2017,251,126,4,45,16,98,441,9,15,74,141,648,250,100,591,1370,1108,1108
ELGIEQUIP,2018,266,47,2,44,16,7,440,7,15,95,178,795,298,137,673,1604,1253,1253
ELGIEQUIP,2019,238,172,6,51,16,120,504,11,14,103,194,851,366,144,755,1863,1375,1375
ELGIEQUIP,2020,448,35,4,65,16,-6,600,17,12,43,138,935,334,70,753,1829,1551,1551
ELGIEQUIP,2021,465,240,4,74,32,211,572,15,24,102,217,1165,430,153,838,1924,1765,1765
ELGIEQUIP,2022,436,69,7,74,32,44,553,15,31,178,298,1367,491,263,1001,2525,1959,1959
ELGIEQUIP,2023,577,166,3,20,32,109,587,5,37,170,127,1852,531,231,1339,836,2479,2479
ELGIEQUIP,2024,638,285,10,20,32,243,587,10,41,76,125,2170,558,110,1580,866,2807,2807
ELGIEQUIP,2025,577,391,53,20,32,298,592,8,81,102,150,2312,594,140,1834,993,3037,3037
ELGIEQUIP,2026,533,454,136,25,32,348,699,6,261,128,173,2450,780,164,2200,1113,3546,3546
ELGIEQUIP,2023,,,,19,,,,7,,91,143,,,130,,806,,
ELGIEQUIP,2024,,,,19,,,,8,,95,142,,,131,,869,,
ELGIEQUIP,2025,,,,21,,,,7,,121,140,,,167,,968,,
EMAMILTD,2023,,,,46,,,,3,,261,314,,,276,,996,,
EMAMILTD,2024,,,,46,,,,2,,279,334,,,301,,1049,,
EMAMILTD,2025,,,,45,,,,3,,319,384,,,345,,1152,,
EMAMILTD,2023,,,,46,,,,2,,137,190,,,150,,826,,
EMAMILTD,2024,,,,44,,,,2,,151,214,,,178,,906,,
EMAMILTD,2025,,,,44,,,,2,,164,212,,,187,,904,,
EMAMILTD,2015,36,534,29,34,23,426,453,5,501,485,541,693,410,592,1208,2076,1676,1676
EMAMILTD,2016,671,562,67,255,23,430,1918,54,104,363,688,604,409,423,1589,2358,2692,2692
EMAMILTD,2017,473,730,22,309,23,448,1994,58,128,340,759,460,376,424,1732,2488,2603,2603
EMAMILTD,2018,326,588,30,311,23,465,1802,34,314,306,719,652,458,393,1991,2531,2798,2798
EMAMILTD,2019,110,554,36,325,45,421,1680,21,187,303,725,915,633,403,2031,2695,2819,2819
EMAMILTD,2020,210,531,8,336,45,383,1459,21,156,302,685,1055,644,374,1778,2655,2678,2678
EMAMILTD,2021,101,922,6,367,44,890,1132,13,255,455,880,1126,656,569,1718,2881,2520,2520
EMAMILTD,2022,282,644,3,335,44,164,1344,5,303,837,938,1400,692,688,2032,3192,3050,3050
EMAMILTD,2023,91,749,6,64,44,719,1245,1,293,142,199,1551,703,148,2259,836,3096,3096
EMAMILTD,2024,94,779,8,48,44,750,1114,3,442,147,209,1706,728,169,2403,891,3269,3269
EMAMILTD,2025,90,896,15,44,44,852,984,3,676,162,219,1850,741,194,2651,963,3525,3525
EMAMILTD,2026,162,801,1,42,44,770,887,3,834,143,186,2114,751,164,2880,925,3836,3836
EMAMILTD,2023,,,,46,,,,2,,180,233,,,196,,865,,
EMAMILTD,2024,,,,45,,,,2,,211,246,,,220,,891,,
EMAMILTD,2025,,,,45,,,,3,,148,177,,,150,,799,,
EMCURE,2023,,,,84,,,,61,,120,294,,,171,,1668,,
EMCURE,2024,,,,97,,,,32,,156,355,,,230,,1963,,
EMCURE,2025,,,,105,,,,38,,231,493,,,314,,2363,,
EMCURE,2023,,,,67,,,,52,,141,296,,,191,,1556,,
EMCURE,2024,,,,94,,,,59,,153,336,,,207,,1815,,
EMCURE,2025,,,,99,,,,27,,215,417,,,291,,2101,,
EMCURE,2019,2128,444,581,267,181,39,2247,223,0,209,749,2749,1613,331,1654,4717,5577,5577
EMCURE,2020,2327,500,485,321,181,362,2382,257,0,101,708,3093,1721,105,1731,5049,5960,5960
EMCURE,2021,2310,704,302,250,181,571,2188,155,0,419,1216,4278,2184,652,2092,5033,6768,6768
EMCURE,2022,2217,768,320,245,181,349,2044,176,25,703,1330,3632,1816,973,1807,5855,6021,6021
EMCURE,2023,2334,747,411,260,181,345,2147,214,25,562,1182,4050,1798,747,2320,5986,6634,6634
EMCURE,2024,2335,1097,159,91,181,801,3125,65,318,121,311,4108,2422,167,2771,1771,7709,7709
EMCURE,2025,1023,852,177,97,189,475,3197,39,95,197,402,4652,2653,261,4257,2116,8122,8122
EMCURE,2026,1558,944,172,106,190,400,3420,46,20,244,480,6001,3104,341,4760,2470,9612,9612
EMCURE,2023,,,,70,,,,59,,146,329,,,198,,1663,,
EMCURE,2024,,,,97,,,,46,,202,381,,,273,,2002,,
EMCURE,2025,,,,105,,,,33,,251,475,,,341,,2270,,
EMMVEE,2024,,,,54,,,,37,,99,202,,,122,,528,,
EMMVEE,2025,,,,74,,,,33,,264,413,,,322,,1152,,
EMMVEE,2025,,,,72,,,,53,,188,350,,,240,,1028,,
EMMVEE,2020,570,181,1,39,11,150,593,65,1,14,105,279,134,9,159,555,873,873
EMMVEE,2021,603,75,6,52,11,54,562,62,1,9,113,305,93,1,168,424,874,874
EMMVEE,2022,482,129,14,42,11,147,493,49,1,13,104,334,178,25,170,555,842,842
EMMVEE,2023,524,59,93,43,11,-173,323,28,0,9,56,421,173,12,130,618,838,838
EMMVEE,2024,1447,234,646,42,11,-440,291,34,0,29,120,1237,558,48,158,952,2173,2173
EMMVEE,2025,2065,614,13,66,11,-375,2046,46,257,207,361,1598,1312,253,526,1072,3914,3914
EMMVEE,2026,360,200,10,79,138,-440,2634,13,57,392,571,3072,1717,484,3556,1739,5772,5772
EMMVEE,2024,,,,23,,,,17,,35,93,,,64,,402,,
EMMVEE,2025,,,,71,,,,55,,238,399,,,292,,1131,,
ENDURANCE,2023,,,,114,,,,11,,152,299,,,201,,2561,,
ENDURANCE,2024,,,,136,,,,12,,184,373,,,247,,2859,,
ENDURANCE,2025,,,,178,,,,15,,222,477,,,301,,3608,,
ENDURANCE,2023,,,,113,,,,9,,164,321,,,216,,2450,,
ENDURANCE,2024,,,,129,,,,11,,204,374,,,268,,2826,,
ENDURANCE,2025,,,,164,,,,14,,226,444,,,302,,3319,,
ENDURANCE,2015,764,413,22,227,18,113,1453,51,1,254,596,1309,879,359,1124,4917,2784,2784
ENDURANCE,2016,831,698,103,243,18,230,1587,49,48,300,680,1542,1000,420,1432,5228,3281,3281
ENDURANCE,2017,694,537,44,291,141,157,1634,32,33,330,758,1800,1087,465,1589,5588,3510,3510
ENDURANCE,2018,814,742,59,322,141,316,1851,24,46,391,928,2383,1353,579,2032,6349,4340,4340
ENDURANCE,2019,730,898,118,376,141,221,2163,26,36,495,1129,2453,1475,733,2424,7509,4770,4770
ENDURANCE,2020,750,1011,126,414,141,464,2606,18,166,566,1131,2164,1306,747,2865,6915,5062,5062
ENDURANCE,2021,641,621,96,399,141,310,2603,14,444,520,1040,2604,1544,647,3421,6547,5747,5747
ENDURANCE,2022,430,742,119,382,141,222,2715,6,487,461,965,2536,1507,586,3779,7549,5857,5857
ENDURANCE,2023,515,862,171,122,141,240,3143,8,672,136,285,2816,1875,177,4271,2234,6802,6802
ENDURANCE,2024,765,1057,159,128,141,237,3630,13,793,210,389,3289,2128,275,4837,2685,7871,7871
ENDURANCE,2025,944,1532,293,142,141,525,4058,12,804,245,422,3971,2465,314,5577,2963,9126,9126
ENDURANCE,2026,1327,1851,487,212,141,595,5701,15,1031,276,568,4408,3460,371,6700,4086,11627,11627
ENDURANCE,2023,,,,118,,,,10,,155,318,,,206,,2545,,
ENDURANCE,2024,,,,131,,,,12,,203,382,,,266,,2913,,
ENDURANCE,2025,,,,180,,,,14,,227,477,,,304,,3583,,
ENGINERSIN,2023,,,,8,,,,1,,63,50,,,71,,868,,
ENGINERSIN,2024,,,,10,,,,1,,109,98,,,126,,765,,
ENGINERSIN,2025,,,,10,,,,1,,347,352,,,442,,1210,,
ENGINERSIN,2023,,,,8,,,,1,,139,71,,,156,,818,,
ENGINERSIN,2024,,,,10,,,,1,,92,51,,,79,,624,,
ENGINERSIN,2025,,,,11,,,,1,,65,72,,,97,,870,,
ENGINERSIN,2015,0,65,19,20,168,2,272,2,138,313,234,3559,1356,477,2463,1741,3988,3988
ENGINERSIN,2016,0,88,24,25,168,88,242,2,75,278,210,3822,1342,430,2653,1541,4164,4164
ENGINERSIN,2017,0,236,56,23,337,237,272,5,533,330,316,3535,1551,511,2508,1480,4396,4396
ENGINERSIN,2018,0,599,52,24,316,570,257,2,242,383,429,3963,2173,579,2025,1824,4514,4514
ENGINERSIN,2019,0,549,52,22,316,517,248,3,315,368,377,4146,2416,574,2029,2476,4761,4761
ENGINERSIN,2020,5,376,3,24,316,358,274,4,461,424,455,4359,2685,683,2090,3237,5096,5096
ENGINERSIN,2021,4,171,1,24,281,160,263,6,1324,249,352,2853,2687,356,1470,3144,4441,4441
ENGINERSIN,2022,4,48,7,24,281,23,263,3,1088,140,346,2821,2404,449,1489,2913,4177,4177
ENGINERSIN,2023,19,-113,26,7,281,-147,279,0,1179,190,167,2905,2408,204,1680,880,4388,4388
ENGINERSIN,2024,33,222,36,11,281,188,298,1,1380,116,77,3020,2454,117,1965,805,4733,4733
ENGINERSIN,2025,22,109,46,11,281,68,295,0,1395,280,301,3530,2574,364,2388,1010,5265,5265
ENGINERSIN,2026,17,319,31,11,281,252,338,0,1606,196,152,3895,2707,242,2865,926,5869,5869
ENGINERSIN,2023,,,,8,,,,0,,127,99,,,134,,790,,
ENGINERSIN,2024,,,,10,,,,1,,100,62,,,99,,689,,
ENGINERSIN,2025,,,,10,,,,1,,83,120,,,146,,921,,
ERIS,2023,,,,46,,,,18,,101,176,,,116,,486,,
ERIS,2024,,,,81,,,,57,,87,250,,,116,,727,,
ERIS,2025,,,,70,,,,49,,109,282,,,145,,807,,
ERIS,2023,,,,41,,,,17,,94,170,,,112,,467,,
ERIS,2024,,,,76,,,,60,,90,250,,,116,,720,,
ERIS,2025,,,,71,,,,49,,125,277,,,161,,773,,
ERIS,2015,1.0,90,0.0,16,0.14,77,72.0,0,167.0,89,118,119.0,91.0,109,266.0,546,357.0,357.0
ERIS,2016,0.0,131,0.0,20,0.14,108,71.0,0,190.0,135,172,136.0,98.0,154,299.0,597,397.0,397.0
ERIS,2017,1.0,200,0.0,23,14.0,150,232.0,1,303.0,247,269,157.0,124.0,270,553.0,750,692.0,692.0
ERIS,2018,377.0,235,0.0,26,14.0,210,771.0,11,365.0,295,322,271.0,170.0,312,848.0,856,1408.0,1408.0
ERIS,2019,176.0,223,3.0,36,14.0,186,761.0,23,356.0,291,345,383.0,175.0,317,1137.0,982,1502.0,1502.0
ERIS,2020,0.0,271,4.0,50,14.0,125,875.0,2,78.0,297,372,544.0,205.0,331,1283.0,1074,1502.0,1502.0
ERIS,2021,7.0,375,2.0,43,14.0,350,854.0,2,294.0,355,431,636.0,202.0,394,1563.0,1212,1785.0,1785.0
ERIS,2022,84.0,378,27.0,65,14.0,258,918.0,4,520.0,406,489,761.0,233.0,442,1895.0,1347,2226.0,2226.0
ERIS,2023,877.0,292,22.0,35,14.0,-550,2568.0,9,37.0,61,119,783.0,337.0,76,2182.0,403,3410.0,3410.0
ERIS,2024,2781.0,486,20.0,54,14.0,357,4319.0,33,16.0,80,148,2379.0,1366.0,77,2573.0,551,6734.0,6734.0
ERIS,2025,2478.0,1065,67.0,77,14.0,910,5306.0,54,67.0,102,252,1304.0,1412.0,129,2841.0,705,6744.0,6744.0
ERIS,2026,2359.0,538,171.0,70,14.0,241,5188.0,46,62.0,279,272,1945.0,1104.0,159,3889.0,757,7366.0,7366.0
ERIS,2023,,,,42,,,,16,,122,181,,,126,,505,,
ERIS,2024,,,,80,,,,59,,96,265,,,129,,741,,
ERIS,2025,,,,69,,,,50,,134,288,,,173,,792,,
ESCORTS,2023,,,,57,,,,11,,299,325,,,386,,2728,,
ESCORTS,2024,,,,62,,,,4,,321,332,,,410,,2948,,
ESCORTS,2025,,,,64,,,,6,,358,435,,,466,,3280,,
ESCORTS,2023,,,,40,,,,3,,290,331,,,386,,2355,,
ESCORTS,2024,,,,59,,,,11,,302,315,,,385,,2574,,
ESCORTS,2025,,,,60,,,,4,,1397,321,,,1518,,2500,,
ESCORTS,2015,484,-10,56,69,119,-65,1596,58,373,76,73,1526,1235,70,1711,4113,3550,3550
ESCORTS,2016,368,212,58,58,123,166,1539,51,64,70,161,1307,1134,82,1344,3432,2968,2968
ESCORTS,2017,265,304,35,63,123,238,1581,32,212,131,268,1371,1313,208,1498,4145,3199,3199
ESCORTS,2018,51,460,66,73,123,354,1588,29,549,347,553,1770,1706,509,2093,5059,3973,3973
ESCORTS,2019,281,-234,80,87,123,-387,1647,20,491,478,723,2489,1753,715,2551,6262,4707,4707
ESCORTS,2020,48,797,125,107,123,607,1702,17,797,472,661,2390,1849,625,2995,5810,5014,5014
ESCORTS,2021,61,1129,65,118,135,1013,1796,13,1938,872,1126,3079,1791,1155,4891,7014,6878,6878
ESCORTS,2022,52,32,88,132,132,-120,1841,15,4836,736,966,2343,1456,993,7468,7283,9108,9108
ESCORTS,2023,57,224,114,38,132,11,1891,4,4767,216,233,3313,1841,278,8055,2214,10085,10085
ESCORTS,2024,448,789,161,59,110,521,2165,12,5019,270,285,5054,2563,347,9278,2301,12400,12400
ESCORTS,2025,105,1003,153,62,112,757,2053,5,5605,318,287,5284,2623,398,10255,2445,13095,13095
ESCORTS,2026,162,1381,200,69,112,1069,2146,6,8281,321,381,5165,3257,428,12261,2968,15792,15792
ESCORTS,2023,,,,58,,,,9,,211,264,,,290,,2478,,
ESCORTS,2024,,,,61,,,,10,,324,230,,,299,,2277,,
ESCORTS,2025,,,,62,,,,5,,318,360,,,427,,2792,,
ETERNAL,2023,,,,128,,,,18,,138,51,,,124,,3288,,
ETERNAL,2024,,,,247,,,,43,,59,162,,,124,,5405,,
ETERNAL,2025,,,,439,,,,107,,102,368,,,170,,16315,,
ETERNAL,2023,,,,130,,,,18,,2,-48,,,-15,,2416,,
ETERNAL,2024,,,,149,,,,25,,253,177,,,239,,4206,,
ETERNAL,2025,,,,314,,,,67,,25,115,,,88,,7167,,
ETERNAL,2018,186.0,,1.0,29,0.03,,190.0,6,829.0,-107,-92,354.0,152.0,-107,1036.0,466,1374.0,1374.0
ETERNAL,2019,348.0,,1.0,43,0.03,,389.0,9,2145.0,-1010,-2243,879.0,709.0,-1010,2356.0,1313,3413.0,3413.0
ETERNAL,2020,326.0,-2144,1.0,84,0.03,-2165,1591.0,13,324.0,-2386,-2305,985.0,2117.0,-2386,457.0,2605,2900.0,2900.0
ETERNAL,2021,527.0,-1018,0.0,138,0.0,-1028,1539.0,10,2205.0,-816,-467,4959.0,532.0,-815,7644.0,1994,8704.0,8704.0
ETERNAL,2022,70.0,-693,1.0,150,764.0,-750,1404.0,12,4718.0,-1222,-1851,11204.0,751.0,-1220,15741.0,4192,17327.0,17327.0
ETERNAL,2023,507.0,-844,7.0,134,836.0,-945,6344.0,15,6765.0,-188,-226,8483.0,1632.0,-204,18624.0,2056,21599.0,21599.0
ETERNAL,2024,749.0,646,18.0,140,868.0,444,6448.0,20,11645.0,175,86,5245.0,2194.0,161,19545.0,3562,23356.0,23356.0
ETERNAL,2025,2045.0,308,51.0,287,907.0,-623,9532.0,56,13192.0,39,72,12848.0,3261.0,97,29410.0,5833,35623.0,35623.0
ETERNAL,2026,4592.0,632,136.0,468,919.0,-1114,12675.0,132,14833.0,174,486,13092.0,5164.0,228,30061.0,17292,40736.0,40736.0
ETERNAL,2023,,,,128,,,,16,,36,-47,,,21,,2848,,
ETERNAL,2024,,,,180,,,,30,,176,226,,,237,,4799,,
ETERNAL,2025,,,,376,,,,86,,65,239,,,129,,13590,,
EXIDEIND,2023,,,,145,,,,32,,203,432,,,281,,3980,,
EXIDEIND,2024,,,,145,,,,54,,158,425,,,238,,4017,,
EXIDEIND,2025,,,,149,,,,25,,195,452,,,283,,4201,,
EXIDEIND,2023,,,,132,,,,24,,224,438,,,304,,4245,,
EXIDEIND,2024,,,,144,,,,30,,221,473,,,316,,4436,,
EXIDEIND,2025,,,,149,,,,32,,275,538,,,385,,4695,,
EXIDEIND,2015,58,180,115,155,85,-149,1781,9,8817,616,944,3175,9989,874,3756,9471,13887,13887
EXIDEIND,2016,115,1583,192,175,85,1161,1975,79,10446,700,1187,2757,10866,992,4305,9477,15370,15370
EXIDEIND,2017,187,937,149,226,85,497,2259,153,11884,804,1374,3474,12546,1097,4947,11179,17765,17765
EXIDEIND,2018,60,914,241,267,85,108,2681,114,12490,694,1408,4402,14326,1048,5344,12808,19815,19815
EXIDEIND,2019,89,1687,300,344,85,1001,3080,117,14328,847,1562,4723,16235,1249,6022,14721,22431,22431
EXIDEIND,2020,196,1619,405,418,85,1024,3248,108,15816,762,1457,4744,17549,972,6382,14471,24213,24213
EXIDEIND,2021,509,2263,431,394,85,1771,3599,37,18807,803,1366,5570,20625,1068,7187,10359,28406,28406
EXIDEIND,2022,520,61,341,440,85,-603,3361,64,5558,4357,1402,4642,2799,4623,10499,12789,13902,13902
EXIDEIND,2023,588,768,525,131,85,-219,3685,21,5106,181,372,5444,3039,256,11047,3677,14760,14760
EXIDEIND,2024,1123,1531,1352,142,85,-340,3853,31,5940,186,448,7004,4140,281,12801,4173,18149,18149
EXIDEIND,2025,2017,1273,3643,148,85,-652,3935,35,6468,188,428,7343,5459,290,13828,4335,21390,21390
EXIDEIND,2026,1575,2413,4198,138,85,1293,4006,27,6131,217,488,6882,5737,327,13820,4735,21218,21218
EXIDEIND,2023,,,,141,,,,30,,270,499,,,366,,4372,,
EXIDEIND,2024,,,,146,,,,34,,233,472,,,332,,4450,,
EXIDEIND,2025,,,,152,,,,40,,174,391,,,253,,4365,,
FACT,2022,,,,7,,,,62,,166,199,,,166,,1722,,
FACT,2023,,,,5,,,,62,,30,43,,,30,,1097,,
FACT,2024,,,,12,,,,62,,8,32,,,15,,949,,
FACT,2025,,,,9,,,,62,,-68,-43,,,-74,,1568,,
FACT,2023,,,,5,,,,63,,72,147,,,72,,1233,,
FACT,2024,,,,5,,,,62,,-49,-57,,,-64,,600,,
FACT,2025,,,,7,,,,62,,4,24,,,7,,1043,,
FACT,2015,1119,192,25,25,647,182,330,201,4,-373,-174,1359,1451,-373,-1499,1981,1718,1718
FACT,2016,1856,-237,22,23,647,-241,314,257,4,-459,-220,1381,1174,-459,-1957,1746,1720,1720
FACT,2017,2402,31,25,21,647,24,297,305,46,-263,45,1238,715,-263,-2159,1867,1605,1605
FACT,2018,2278,224,18,17,647,215,295,321,59,-129,168,1482,1215,-129,-2286,1927,1854,1854
FACT,2019,2274,-410,18,23,647,0,296,281,69,163,10,1966,1547,163,-2119,1955,2348,2348
FACT,2020,1821,256,39,18,647,1186,299,289,78,976,279,2229,1316,976,-1138,2770,2646,2646
FACT,2021,1822,1021,55,23,647,988,286,245,86,350,551,2972,1756,350,-827,3259,3399,3399
FACT,2022,1838,152,43,27,647,88,816,244,98,346,596,3819,2276,346,15,4425,4775,4775
FACT,2023,1842,638,105,9,647,556,814,61,113,165,184,4463,2379,165,627,1249,5494,5494
FACT,2024,1810,280,224,11,647,126,827,61,130,-61,37,4669,2682,-164,711,1062,5850,5850
FACT,2025,1805,140,216,13,647,-13,951,60,158,71,85,4710,2860,88,724,1053,6036,6036
FACT,2023,,,,5,,,,61,,105,132,,,105,,1663,,
FACT,2024,,,,6,,,,61,,11,35,,,15,,1449,,
FACT,2025,3837,,243,8,647,,948,62,158,21,39,5328,1466,21,728,1629,6677,6677
FACT,,,,,36,,,,246,,28,105,,,42,,5293,,
FEDERALBNK,2015,,5158,27,,171,5039,446,,20349,,,62087,1993,,7529,,82909,82909
FEDERALBNK,2016,,-1557,16,,344,-1717,508,,24920,,,69262,2234,,7720,,94706,94706
FEDERALBNK,2017,,3431,15,,345,3338,477,,27912,,,87081,2527,,8607,,115486,115486
FEDERALBNK,2018,,-5051,10,,394,-5145,452,,30595,,,108158,2640,,11880,,139214,139214
FEDERALBNK,2019,,7873,18,,397,7750,462,,31676,,,128397,3469,,13101,,160552,160552
FEDERALBNK,2020,,3731,28,,399,3585,477,,35715,,,147133,3751,,14424,,183353,183353
FEDERALBNK,2021,,11179,13,,399,11053,504,,36732,,,167717,4006,,16105,,204967,204967
FEDERALBNK,2022,,-7774,29,,421,-8062,643,,39065,,,186504,5721,,18835,,226241,226241
FEDERALBNK,2023,,489,81,,423,8,890,,48702,,,218330,7031,,21699,,268004,268004
FEDERALBNK,2024,,6431,67,,487,6114,996,,61043,,,255733,10119,,29618,,317839,317839
FEDERALBNK,2025,,8801,72,,491,8050,1456,,66058,,,292658,9626,,34047,,360244,360244
FEDERALBNK,2026,,4349,0,,493,4063,1528,,76471,,,324081,15354,,39550,,402081,402081
FINCABLES,2023,,,,11,,,,0,,151,134,,,198,,1222,,
FINCABLES,2024,,,,12,,,,0,,147,138,,,193,,1182,,
FINCABLES,2025,,,,15,,,,0,,164,158,,,216,,1599,,
FINCABLES,2023,,,,10,,,,0,,160,146,,,210,,1204,,
FINCABLES,2024,,,,11,,,,0,,244,127,,,318,,1230,,
FINCABLES,2025,,,,14,,,,0,,163,136,,,203,,1396,,
FINCABLES,2016,51,339,3,58,31,327,432,9,881,329,358,783,272,416,1745,2360,2099,2099
FINCABLES,2017,1,213,8,48,31,178,415,4,1159,400,396,857,297,504,2110,2445,2440,2440
FINCABLES,2018,1,236,5,44,31,199,409,1,1523,330,441,847,354,549,2398,2815,2784,2784
FINCABLES,2019,1,154,10,41,31,110,404,1,1767,407,474,973,417,610,2706,3078,3154,3154
FINCABLES,2020,8,309,27,39,31,277,387,2,1121,391,384,1872,395,512,2973,2877,3407,3407
FINCABLES,2021,7,114,26,39,31,59,394,1,1571,461,370,1894,464,631,3384,2768,3886,3886
FINCABLES,2022,9,473,87,39,31,406,380,2,2014,599,429,2013,563,787,3891,3768,4494,4494
FINCABLES,2023,14,356,21,15,31,325,435,1,2610,175,146,1915,596,228,4340,1224,4980,4980
FINCABLES,2024,18,577,168,12,31,577,444,1,3584,186,162,1439,671,250,4915,1401,5635,5635
FINCABLES,2025,20,207,210,12,31,207,583,0,3986,192,171,1507,771,261,5465,1595,6287,6287
FINCABLES,2026,19,49,105,17,31,-105,850,0,4195,224,180,1840,885,303,6055,1951,6990,6990
FINCABLES,2023,,,,11,,,,0,,154,146,,,206,,1187,,
FINCABLES,2024,,,,12,,,,0,,118,106,,,151,,1312,,
FINCABLES,2025,,,,14,,,,0,,163,145,,,206,,1376,,
FIRSTCRY,2023,,,,96,,,,41,,-48,59,,,-43,,1900,,
FIRSTCRY,2024,,,,104,,,,42,,-15,108,,,7,,2172,,
FIRSTCRY,2025,,,,104,,,,39,,-39,97,,,-5,,2424,,
FIRSTCRY,2023,,,,84,,,,36,,-110,-16,,,-115,,1407,,
FIRSTCRY,2024,,,,95,,,,38,,-76,49,,,-70,,1652,,
FIRSTCRY,2025,,,,101,,,,40,,-67,33,,,-66,,1863,,
FIRSTCRY,2018,1657,-70,0,7,6,-71,356,1,0,-55,-65,310,96,-55,-1094,337,666,666
FIRSTCRY,2019,7,-210,7,18,49,-231,351,0,0,-933,-942,1320,151,-933,1472,508,1678,1678
FIRSTCRY,2020,34,-300,23,38,35,-349,383,4,0,-191,-233,2352,341,-191,2347,814,2758,2758
FIRSTCRY,2021,61,-67,18,70,35,-110,508,14,0,216,42,3547,619,95,3359,1603,4073,4073
FIRSTCRY,2022,446,-132,42,111,45,-353,2213,38,0,-79,-18,3830,2147,-51,3447,2401,6084,6084
FIRSTCRY,2023,906,-399,26,294,81,-637,3533,72,0,-486,-317,3397,2602,-530,3368,5633,6957,6957
FIRSTCRY,2024,1430,-42,1,103,81,-385,3868,0,5,-43,33,3447,2727,-52,3082,1667,7321,7321
FIRSTCRY,2025,1570,-83,7,108,96,-292,3609,38,5,-112,16,5049,2359,-118,4645,1930,8670,8670
FIRSTCRY,2026,1594,365,20,104,97,176,3591,36,5,-48,70,5412,2608,-53,4730,2163,9028,9028
FIRSTCRY,2023,,,,89,,,,39,,-119,-6,,,-112,,1507,,
FIRSTCRY,2024,,,,98,,,,41,,-63,57,,,-52,,1905,,
FIRSTCRY,2025,,,,98,,,,40,,-51,62,,,-41,,2099,,
FIVESTAR,2015,,-20,0,,10,-20,1,,0,,,164,6,,61,,165,165
FIVESTAR,2016,,-51,0,,11,-53,2,,4,,,219,5,,81,,225,225
FIVESTAR,2017,,-271,2,,14,-276,5,,4,,,683,14,,211,,694,694
FIVESTAR,2018,,-476,0,,19,-481,6,,0,,,1145,14,,573,,1152,1152
FIVESTAR,2019,,-951,0,,24,-957,10,,0,,,2340,30,,1341,,2350,2350
FLUOROCHEM,2023,,,,72,,,,37,,80,206,,,110,,992,,
FLUOROCHEM,2024,,,,91,,,,42,,126,294,,,175,,1148,,
FLUOROCHEM,2025,,,,89,,,,33,,102,275,,,143,,1136,,
FLUOROCHEM,2023,,,,66,,,,28,,201,348,,,269,,1209,,
FLUOROCHEM,2024,,,,85,,,,37,,108,262,,,149,,1176,,
FLUOROCHEM,2025,,,,90,,,,30,,184,344,,,247,,1281,,
